0.0269	-8729.39	
0.027	-9510.19	
0.0271	-10247.5	
0.0272	-11063.2	
0.0273	-11837.6	
0.0274	-12692.3	
0.0275	-13507.6	
0.0276	-14405.3	
0.0277	-15265.3	
0.0278	-16209.3	
0.0279	-17117.4	
0.028	-18111	
0.0281	-19070.2	
0.0282	-20116.3	
0.0283	-21129.1	
0.0284	-22230	
0.0285	-23298.6	
0.0286	-24456.2	
0.0287	-25582.4	
0.0288	-26798.1	
0.0289	-27982.9	
0.029	-29257.6	
0.0291	-30501.7	
0.0292	-31835.7	
0.0293	-33139	
0.0294	-34532.1	
0.0295	-35894	
0.0296	-37345.2	
0.0297	-38764.6	
0.0298	-40272.3	
0.0299	-41747.1	
0.03	-43309.1	
0.0301	-44836.8	
0.0302	-46450.1	
0.0303	-48027.5	
0.0304	-49688.5	
0.0305	-51311.4	
0.0306	-53015.8	
0.0307	-54679.7	
0.0308	-56422.5	
0.0309	-58122	
0.031	-59897.5	
0.0311	-61626.6	
0.0312	-63428.4	
0.0313	-65180.4	
0.0314	-67001.6	
0.0315	-68769.3	
0.0316	-70602.3	
0.0317	-72377.9	
0.0318	-74214.7	
0.0319	-75989.8	
0.032	-77821.9	
0.0321	-79587.8	
0.0322	-81406.1	
0.0323	-83153.8	
0.0324	-84949.1	
0.0325	-86669	
0.0326	-88431.8	
0.0327	-90114.4	
0.0328	-91834.9	
0.0329	-93470.3	
0.033	-95138.8	
0.0331	-96717.2	
0.0332	-98323.9	
0.0333	-99835.6	
0.0334	-101371	
0.0335	-102806	
0.0336	-104260	
0.0337	-105610	
0.0338	-106975	
0.0339	-108230	
0.034	-109495	
0.0341	-110647	
0.0342	-111806	
0.0343	-112847	
0.0344	-113891	
0.0345	-114814	
0.0346	-115736	
0.0347	-116534	
0.0348	-117329	
0.0349	-117997	
0.035	-118658	
0.0351	-119190	
0.0352	-119714	
0.0353	-120107	
0.0354	-120489	
0.0355	-120740	
0.0356	-120978	
0.0357	-121084	
0.0358	-121178	
0.0359	-121138	
0.036	-121087	
0.0361	-120902	
0.0362	-120705	
0.0363	-120375	
0.0364	-120035	
0.0365	-119564	
0.0366	-119083	
0.0367	-118472	
0.0368	-117854	
0.0369	-117109	
0.037	-116359	
0.0371	-115483	
0.0372	-114606	
0.0373	-113607	
0.0374	-112608	
0.0375	-111492	
0.0376	-110380	
0.0377	-109154	
0.0378	-107936	
0.0379	-106608	
0.038	-105292	
0.0381	-103871	
0.0382	-102466	
0.0383	-100961	
0.0384	-99477	
0.0385	-97896.5	
0.0386	-96342.5	
0.0387	-94696.8	
0.0388	-93082.5	
0.0389	-91381.4	
0.039	-89716.5	
0.0391	-87969.8	
0.0392	-86264.3	
0.0393	-84481.8	
0.0394	-82745.4	
0.0395	-80936.8	
0.0396	-79179	
0.0397	-77353.8	
0.0398	-75584.1	
0.0399	-73751.4	
0.04	-71978.7	
0.0401	-70147.3	
0.0402	-68380.2	
0.0403	-66558.6	
0.0404	-64805.2	
0.0405	-63001.2	
0.0406	-61269.2	
0.0407	-59490.2	
0.0408	-57786.6	
0.0409	-56039.4	
0.041	-54370.7	
0.0411	-52661.3	
0.0412	-51033.4	
0.0413	-49367.5	
0.0414	-47785.5	
0.0415	-46167.9	
0.0416	-44636.5	
0.0417	-43071.5	
0.0418	-41594.5	
0.0419	-40085.6	
0.042	-38666.3	
0.0421	-37216.6	
0.0422	-35857.7	
0.0423	-34469.4	
0.0424	-33172.8	
0.0425	-31847.7	
0.0426	-30615	
0.0427	-29354.3	
0.0428	-28186.3	
0.0429	-26990.6	
0.043	-25887.7	
0.0431	-24757.1	
0.0432	-23719.2	
0.0433	-22653.3	
0.0434	-21680	
0.0435	-20678.1	
0.0436	-19768.3	
0.0437	-18829.3	
0.0438	-17981.7	
0.0439	-17104.2	
0.044	-16317.1	
0.0441	-15499.3	
0.0442	-14771	
0.0443	-14010.9	
0.0444	-13339.2	
0.0445	-12634.5	
0.0446	-12017.1	
0.0447	-11365.6	
0.0448	-10800	
0.0449	-10199.1	
0.045	-9682.86	
0.0451	-9129.95	
0.0452	-8660.38	
0.0453	-8152.82	
0.0454	-7727.26	
0.0455	-7262.36	
0.0456	-6878.12	
0.0457	-6453.21	
0.0458	-6107.62	
0.0459	-5720.03	
0.046	-5410.44	
0.0461	-5057.55	
0.0462	-4781.38	
0.0463	-4460.64	
0.0464	-4215.37	
0.0465	-3924.31	
0.0466	-3707.51	
0.0467	-3443.74	
0.0468	-3253.09	
0.0469	-3014.33	
0.047	-2847.6	
0.0471	-2631.69	
0.0472	-2486.76	
0.0473	-2291.66	
0.0474	-2166.55	
0.0475	-1990.32	
0.0476	-1883.15	
0.0477	-1723.93	
0.0478	-1632.9	
0.0479	-1488.94	
0.048	-1412.34	
0.0481	-1282.04	
0.0482	-1218.36	
0.0483	-1100.26	
0.0484	-1048.09	
0.0485	-940.848	
0.0486	-898.901	
0.0487	-801.264	
0.0488	-768.34	
0.0489	-679.167	
0.049	-654.169	
0.0491	-572.41	
0.0492	-554.33	
0.0493	-479.021	
0.0494	-466.935	
0.0495	-397.191	
0.0496	-390.248	
0.0497	-325.256	
0.0498	-322.674	
0.0499	-261.685	
0.05	-262.74	
0.0501	-205.062	
0.0502	-209.08	
0.0503	-154.072	
0.0504	-160.415	
0.0505	-107.484	
0.0506	-115.537	
0.0507	-64.148	
0.0508	-73.2605	
0.0509	-23.0565	
0.051	-32.0589	
0.0511	12.4521	
