0	-0.0804327	
0.0001	0.00490093	
0.0002	0.0551614	
0.0003	0.162769	
0.0004	0.216225	
0.0005	0.335501	
0.0006	0.403861	
0.0007	0.543953	
0.0008	0.638281	
0.0009	0.810824	
0.001	0.94433	
0.0011	1.16398	
0.0012	1.35332	
0.0013	1.63892	
0.0014	1.90558	
0.0015	2.28161	
0.0016	2.6536	
0.0017	3.15205	
0.0018	3.66596	
0.0019	4.32864	
0.002	5.03221	
0.0021	5.91362	
0.0022	6.86899	
0.0023	8.03995	
0.0024	9.32807	
0.0025	10.8805	
0.0026	12.6053	
0.0027	14.6568	
0.0028	16.9514	
0.0029	19.6526	
0.003	22.6869	
0.0031	26.2291	
0.0032	30.2185	
0.0033	34.8439	
0.0034	40.06	
0.0035	46.073	
0.0036	52.8564	
0.0037	60.6374	
0.0038	69.4125	
0.0039	79.4342	
0.004	90.7267	
0.0041	103.573	
0.0042	118.03	
0.0043	134.417	
0.0044	152.831	
0.0045	173.634	
0.0046	196.968	
0.0047	223.245	
0.0048	252.664	
0.0049	285.693	
0.005	322.594	
0.0051	363.904	
0.0052	409.955	
0.0053	461.363	
0.0054	518.541	
0.0055	582.192	
0.0056	652.823	
0.0057	731.236	
0.0058	818.042	
0.0059	914.15	
0.006	1020.29	
0.0061	1137.48	
0.0062	1266.59	
0.0063	1408.77	
0.0064	1565.01	
0.0065	1736.61	
0.0066	1924.71	
0.0067	2130.75	
0.0068	2356.02	
0.0069	2602.12	
0.007	2870.51	
0.0071	3162.94	
0.0072	3481.02	
0.0073	3826.67	
0.0074	4201.65	
0.0075	4608.04	
0.0076	5047.77	
0.0077	5523.04	
0.0078	6035.93	
0.0079	6588.8	
0.008	7183.82	
0.0081	7823.48	
0.0082	8510.05	
0.0083	9246.1	
0.0084	10034	
0.0085	10876.3	
0.0086	11775.5	
0.0087	12734.2	
0.0088	13754.8	
0.0089	14839.8	
0.009	15991.5	
0.0091	17212.6	
0.0092	18505.1	
0.0093	19871.5	
0.0094	21313.7	
0.0095	22833.9	
0.0096	24433.8	
0.0097	26115.2	
0.0098	27879.6	
0.0099	29728.5	
0.01	31662.8	
0.0101	33683.5	
0.0102	35791.2	
