0.027	-490.58	
0.0271	-562.916	
0.0272	-644.336	
0.0273	-735.913	
0.0274	-838.813	
0.0275	-954.302	
0.0276	-1083.75	
0.0277	-1228.65	
0.0278	-1390.61	
0.0279	-1571.35	
0.028	-1772.75	
0.0281	-1996.8	
0.0282	-2245.65	
0.0283	-2521.59	
0.0284	-2827.05	
0.0285	-3164.64	
0.0286	-3537.1	
0.0287	-3947.34	
0.0288	-4398.41	
0.0289	-4893.53	
0.029	-5436.07	
0.0291	-6029.53	
0.0292	-6677.58	
0.0293	-7383.99	
0.0294	-8152.68	
0.0295	-8987.66	
0.0296	-9893.04	
0.0297	-10873	
0.0298	-11931.8	
0.0299	-13073.8	
0.03	-14303.2	
0.0301	-15624.4	
0.0302	-17041.6	
0.0303	-18559	
0.0304	-20180.7	
0.0305	-21910.6	
0.0306	-23752.5	
0.0307	-25710.1	
0.0308	-27786.5	
0.0309	-29984.8	
0.031	-32307.7	
0.0311	-34757.5	
0.0312	-37336.1	
0.0313	-40044.8	
0.0314	-42884.5	
0.0315	-45855.5	
0.0316	-48957.7	
0.0317	-52190	
0.0318	-55550.9	
0.0319	-59038	
0.032	-62648.4	
0.0321	-66378.2	
0.0322	-70222.9	
0.0323	-74176.9	
0.0324	-78234.1	
0.0325	-82387.5	
0.0326	-86629	
0.0327	-90950	
0.0328	-95341	
0.0329	-99791.6	
0.033	-104291	
0.0331	-108826	
0.0332	-113386	
0.0333	-117957	
0.0334	-122525	
0.0335	-127076	
0.0336	-131595	
0.0337	-136066	
0.0338	-140476	
0.0339	-144806	
0.034	-149043	
0.0341	-153170	
0.0342	-157172	
0.0343	-161031	
0.0344	-164734	
0.0345	-168266	
0.0346	-171611	
0.0347	-174755	
0.0348	-177686	
0.0349	-180391	
0.035	-182857	
0.0351	-185075	
0.0352	-187034	
0.0353	-188725	
0.0354	-190141	
0.0355	-191276	
0.0356	-192125	
0.0357	-192682	
0.0358	-192947	
0.0359	-192918	
0.036	-192594	
0.0361	-191978	
0.0362	-191072	
0.0363	-189880	
0.0364	-188408	
0.0365	-186663	
0.0366	-184652	
0.0367	-182383	
0.0368	-179868	
0.0369	-177118	
0.037	-174143	
0.0371	-170957	
0.0372	-167574	
0.0373	-164007	
0.0374	-160271	
0.0375	-156382	
0.0376	-152355	
0.0377	-148204	
0.0378	-143947	
0.0379	-139599	
0.038	-135176	
0.0381	-130694	
0.0382	-126168	
0.0383	-121612	
0.0384	-117043	
0.0385	-112473	
0.0386	-107917	
0.0387	-103388	
0.0388	-98897.2	
0.0389	-94457.7	
0.039	-90079.9	
0.0391	-85774.1	
0.0392	-81549.5	
0.0393	-77414.8	
0.0394	-73377.6	
0.0395	-69445	
0.0396	-65622.9	
0.0397	-61916.6	
0.0398	-58330.6	
0.0399	-54868.5	
0.04	-51533.2	
0.0401	-48326.8	
0.0402	-45250.8	
0.0403	-42306	
0.0404	-39492.6	
0.0405	-36810	
0.0406	-34257.3	
0.0407	-31833.1	
0.0408	-29535.3	
0.0409	-27361.5	
0.041	-25309.2	
0.0411	-23375	
0.0412	-21555.8	
0.0413	-19847.8	
0.0414	-18247.3	
0.0415	-16750.3	
0.0416	-15352.7	
0.0417	-14050.2	
0.0418	-12838.6	
0.0419	-11713.6	
0.042	-10670.9	
0.0421	-9706.17	
0.0422	-8815.21	
0.0423	-7993.83	
0.0424	-7237.93	
0.0425	-6543.51	
0.0426	-5906.7	
0.0427	-5323.74	
0.0428	-4790.99	
0.0429	-4304.98	
0.043	-3862.38	
0.0431	-3460	
0.0432	-3094.81	
0.0433	-2763.94	
0.0434	-2464.69	
0.0435	-2194.48	
0.0436	-1950.92	
0.0437	-1731.74	
0.0438	-1534.85	
0.0439	-1358.27	
0.044	-1200.17	
0.0441	-1058.85	
0.0442	-932.753	
0.0443	-820.418	
0.0444	-720.512	
0.0445	-631.807	
0.0446	-553.178	
0.0447	-483.596	
0.0448	-422.122	
0.0449	-367.9	
0.045	-320.155	
0.0451	-278.181	
0.0452	-241.341	
0.0453	-209.061	
0.0454	-180.822	
0.0455	-156.16	
0.0456	-134.655	
0.0457	-115.935	
0.0458	-99.6647	
0.0459	-85.5475	
0.046	-73.3179	
0.0461	-62.7409	
0.0462	-53.6078	
0.0463	-45.7344	
0.0464	-38.9579	
0.0465	-33.1348	
0.0466	-28.1392	
0.0467	-23.8603	
0.0468	-20.2012	
0.0469	-17.0772	
0.047	-14.4143	
0.0471	-12.148	
0.0472	-10.2225	
0.0473	-8.58905	
0.0474	-7.2056	
0.0475	-6.03578	
0.0476	-5.04816	
0.0477	-4.21571	
0.0478	-3.51516	
0.0479	-2.92656	
0.048	-2.4328	
0.0481	-2.01927	
0.0482	-1.67347	
0.0483	-1.38477	
0.0484	-1.14414	
0.0485	-0.943872	
0.0486	-0.777475	
0.0487	-0.639436	
0.0488	-0.525104	
0.0489	-0.430557	
0.049	-0.352495	
0.0491	-0.288146	
0.0492	-0.235185	
0.0493	-0.191666	
0.0494	-0.155961	
0.0495	-0.126714	
0.0496	-0.102795	
0.0497	-0.0832637	
0.0498	-0.0673406	
0.0499	-0.0543795	
0.05	-0.0438461	
0.0501	-0.0352991	
0.0502	-0.0283749	
0.0503	-0.0227741	
0.0504	-0.018251	
0.0505	-0.0146039	
0.0506	-0.0116678	
0.0507	-0.00930778	
0.0508	-0.00741379	
0.0509	-0.0058962	
0.051	-0.0046821	
0.0511	-0.00371233	
